,,JX5945,Relays and Solenoids - Repair
,,JX5950,Coils and Transformers - Repair and Overhaul
,,JX5960,Electron Tubes and Associated Hardware - Repair
,,JX5962,"Microcircuits, Electronic - Repair"
,,JX5963,Electronic Modules - Repair
,,JX5965,"Headsets, Handsets, Microphones and Speakers - Repair"
,,JX5975,Electrical Hardware and Supplies - Repair
,,JX5985,"Antennas, Waveguides and Related Equipment - Repair and Overhaul"
,,JX5990,Synchros and Resolvers - Repair
,,JX5995,"Cable, Cord, and Wire Assemblies, Communication Equipment - Repair"
,,JX5998,"Electrical and Electronic Assemblies, Boards, Cards, and Associated Hardware - Repair"
,,JX5999,Miscellaneous Electrical and Electronic Components - Repair and Overhaul
,,JX6020,Fiber Optic Cable Assemblies and Harnesses - Repair
,,JX6030,Fiber Optic Devices - Repair
,,JX6070,Fiber Optic Accessories and Supplies - Repair
,,JX6100,"Electric Wire, and Power and Distribution Equipment  - Repair"
,,JX6100A,Electrical Power and Distribution Equipment - Repair and Overhaul
,,JX6105,"Motors, Electrical - Repair and Overhaul"
,,JX6110,Electrical Control Equipment - Repair
,,JX6115,"Generators and Generator Sets, Electrical - Repair"
,,JX6115A,"Generators and Generator Sets, Auxiliary Aircraft Generators Only - Repair and Overhaul"
,,JX6115G,"Generators and Alternators, except Marine, Armoured Fighting Vehicles and Aircraft - Armature Rewinding Service"
,,JX6120,"Transformers, Distribution and Power Station - Repair"
,,JX6125,"Converters, Electrical, Rotating - Repairs"
,,JX6130,"Converters, Electrical, Nonrotating - Repair and Overhaul"
,,JX6130B,"Uninterruptible Power Supply (U.P.S.) - Single Phase, 2KVA and above - Repair"
,,JX6135,"Batteries, Primary - Repair"
,,JX6140,"Batteries, Rechargeable - Repair"
,,JX6145,"Wire and Cable, Electrical - Repair"
,,JX6150,Miscellaneous Electric Power and Distribution Equipment - Repair
,,JX6210,Indoor and Outdoor Electric Lighting Fixtures - Repair
,,JX6230,Electric Portable and Hand Lighting Equipment - Repair
,,JX6250,"Ballasts, Lampholders, and Starters - Repair"
,,JX6300,Alarm and Signal Systems - Repair
,,JX6310,Traffic and Transit Signal Systems - Repair
,,JX6320,Shipboard Alarm and Signal Systems - Repair
,,JX6340,Aircraft Alarm and Signal Systems (Civilian) - Repair
,,JX6350,"Alarm and Signal Systems, Miscellaneous - Repair, Overhaul and Maintenance"
,,JX6350A,"Alarm and Signal Systems, Repair and Overhaul"
,,JX6350AA,Fire Alarm Systems - Repair and Overhaul
,,JX6350D,"Sirens - Repair, Overhaul and Maintenance"
,,JX6515,"Medical and Surgical Instruments, Equipment and Supplies - Repair"
,,JX6515A,Medical Equipment Surgical/Diagnostic and Accessories - Repair and Overhaul
,,JX6520,"Dental Instruments, Equipment and Supplies - Repair"
,,JX6525,X-Ray Equipment - Repair
,,JX6530,"Hospital Furniture, Equipment, Utensils and Supplies - Repair"
,,JX6530D,Sterilizer - Repair
,,JX6530E,"Wheelchair, Folding/Nonfolding - Repair and Overhaul"
,,JX6532,Hospital and Surgical Clothing and Related Special Purpose Items - Repair
,,JX6545,"Replenishable Field Medical Sets, Kits, and Outfits"
,,JX6605,Aircraft (Military) Navigational Instruments - Repair and Overhaul
,,JX6610,Flight Instruments (Civilian) - Repair
,,JX6625,"Electrical and Electronic Properties, Measuring and Testing Instruments - Repair and Overhaul"
,,JX6630,Chemical Analysis Instruments - Repair and Overhaul
,,JX6635,Physical Properties Testing and Inspection Equipment - Repair and Overhaul
,,JX6635C,"Mechanical Test Equipment, Calibration Services- Repair"
,,JX6635D,"Electrical and Electronic Test Equipment, Calibration Services -  Repair"
,,JX6636,Environmental Chambers and Related Equipment - Repair and Overhaul
,,JX6640,Laboratory Equipment and Supplies - Repair
,,JX6645,Time Measuring Instruments - Repair
,,JX6650,"Optical Instruments, Test Equipment, Components and Accessories - Repair and Overhaul"
,,JX6655,Geophysical Instruments - Repair
,,JX6655A,Oceanographic Instruments - Repair
,,JX6660,Meteorological Instruments and Apparatus - Repair and Overhaul
,,JX6665,Hazard-Detecting Instruments and Apparatus - Repair and Overhaul
,,JX6670,Scales and Balances - Repair
,,JX6670A,Scales - Repair and Overhaul
,,JX6675,"Drafting, Surveying and Mapping Instruments - Repair"
,,JX6675A,Surveying Equipment or Instruments - Repair and Overhaul
,,JX6675B,Plotters - Repair and Overhaul
,,JX6680,"Liquid and Gas Flow, Liquid Level and Mechanical Motion Measuring Instruments - Repair"
,,JX6680A,"Liquid and Gas Flow, Liquid Level and Mechanical Motion Measuring Instruments, Aeronautical Only - Repair and Overhaul"
,,JX6685,"Pressure, Temperature and Humidity Measuring and Controlling Instruments - Repair"
,,JX6685A,"Controls, Pressure/Temperature, Recording - Repair and Overhaul"
,,JX6685B,"Pressure, Temperature and Humidity Measuring and Controlling Instruments, Aeronautical Only - Repair and Overhaul"
,,JX6695,Combination and Miscellaneous Instruments - Repair
,,JX6710,"Cameras, Motion Picture - Repair"
,,JX6720,"Cameras, Still Picture - Repair"
,,JX6730,Photographic Projection Equipment - Rental
,,JX6740,Photographic Developing and Finishing Equipment - Repair
,,JX6750,Photographic Supplies - Repair
,,JX6760,Photographic Equipment and Accessories - Repair and Overhaul
,,JX6780,"Photographic Sets, Kits and Outfits - Repair"
,,JX6910,Training Aids - Repair
,,JX6910A,"Training Aids, Aircraft (except Electrical and Electronic) - Repair and Overhaul"
,,JX6910B,Training Aids - Operation & Maintenance
,,JX6920,Armament Training Devices - Repair
,,JX6930,Operation Training Devices - Repair
,,JX6930A,"Operational Training Devices, Aeronautical - Repair and Overhaul"
,,JX7010,"Automatic Data Processing Equipment, System Configuration - Repair"
,,JX7010A,"Computers, Digital Systems, Large Scale (May Include Operating System Software) - Maintenance"
,,JX7010AA,"Computers, Digital Systems, Large Scale (May Include Operating Systems Software) other than IBM Plug Compatible - Maintenance"
,,JX7010AB,"Computers, Digital Systems, Mini/Super Micro (May Include Operating System Software) - Maintenance"
,,JX7010AC,"Computers, Digital Systems, Mini/Super Micro (May Include Operating System Software) Other Than IBM Plug Compatible - Maintenance"
,,JX7010AD,"Computers, Digital Systems, Micro - Repair and Overhaul"
,,JX7010AE,"Computers, Digital Systems, Personal/Portable (May Include Operating System Software - Maintenance"
,,JX7010AG,"Computers, Digital Systems, Personal/Portable (May Include Operating System Software) other than IBM Compatible - Maintenance"
,,JX7010AH,"Computers, Digital Systems, Special Purpose, Includes Artificial Intelligence, Array, Parallel, Vector etc. - Maintenance"
,,JX7010B,"Computers, Digital Turnkey Systems, Large Scale (Includes Application Software) - Maintenance"
,,JX7010BA,"Computers, Digital Turnkey Systems, Mini/Super Micro (Includes Application Software) - Maintenance"
,,JX7010BB,"Computers, Digital Turnkey Systems, Personal/Portable (Includes Application Software - Maintenance"
,,JX7010C,"Computers, Miscellaneous Systems, Analog Computer (Including Turnkey) - Maintenance"
,,JX7010CA,"Computers, Miscellaneous Systems, Hybrid Computer (Including Turnkey) - Maintenance"
,,JX7020,"ADP Central Processing Unit (CPU, Computer) Analog - Maintenance"
,,JX7021,"ADP Central Processing Unit (CPU,Computer) Digital - Maintenance"
,,JX7021A,"Computer, CPU, Digital - Large Scale - IBM Plug Compatible - Maintenance"
,,JX7021AD,"Computers CPU, Digital, Micro - Maintenance"
,,JX7022,"ADP Central Processing Unit (CPU, Computer) Hybrid - Maintenance"
,,JX7025,ADP Input-Output and Storage Devices - Maintenance
,,JX7025A,Computer Graphics Equipment N.E.S. - Maintenance
,,JX7025AB,"Data Acquisition and Collection Equipment, On Line - Maintenance"
,,JX7025AD,"Security Devices, Encryption, etc. - Maintenance"
,,JX7025AJ,"Printers, Page, Laser - Maintenance"
,,JX7025B,"Printers, Page, Other (Ion, Electrostatic, etc.) - Maintenance"
,,JX7025BA,"Printers, Line (Band, Chain, Drum, Train, etc.) - Maintenance"
,,JX7025BI,Readers/Punches - Card - Maintenance
,,JX7025BJ,Readers/Punches - Paper Tape - Maintenance
,,JX7025BM,"Plotters, On Line - Maintenance"
,,JX7025BO,"Monitor, CRT, Microcomputer etc. - Maintenance"
,,JX7025BU,"Input/Output Devices, Miscellaneous, Used, EDP - Maintenance"
,,JX7025CA,Controller/Processors - Maintenance
,,JX7025CC,Modems - Maintenance
,,JX7025EA,"Local Area Networks, Systems and Components - Maintenance"
,,JX7030,ADP Software Maintenance - Other than Microcomputer
,,JX7035AB,"Interfaces, Special Purpose (for Process Control, Analog etc.) - Maintenance"
,,JX7035AC,"Switching Devices (Data, Modems, Peripherals, Video etc.) - Maintenance"
,,JX7035AF,"Converters, A/D and D/A - Maintenance"
,,JX7035AK,"Performance Monitors, Communication Devices, EDP - Maintenance"
,,JX7035AM,Plotters (Stand Alone) - Maintenance
,,JX7042,Mini and Micro Computer Control Devices - Repair
,,JX7105,Household Furniture - Repair
,,JX7105B,"Furniture, Upholstered - Repairs"
,,JX7110,"Furniture, Office-Refinishing and Repair"
,,JX7125,"Cabinets, Lockers, Bins and Shelving - Repair"
,,JX7195,Miscellaneous Furniture and Fixtures - Recovering
,,JX7195A,"Furniture, Auditorium Seating, Recovering"
,,JX7195B,"Partitions, Screen Systems - Repair"
,,JX7220,Floor Coverings - Repair
,,JX7230,"Draperies, Awnings and Shades - Repair"
,,JX7240,Household and Commercial Utility Containers - Repair
,,JX7290,"Household and Commercial Furnishings and Appliances, Miscellaneous - Repair"
,,JX7290B,"Miscellaneous Household and Commercial Appliances, Electrical - Repair"
,,JX7310AA,"Galley Equipment, except Aircraft - Repair"
,,JX7310C,"Food Cooking, Baking and Serving Equipment, Electrical - Repair"
,,JX7320,Kitchen Equipment and Appliances - Repair and Overhaul
,,JX7435,Office Information System Equipment - Maintenance
,,JX7450,Office Type Sound Recording and Reproducing Machines - Maintenance
,,JX7460,Visible Record Equipment - Repair and Overhaul
,,JX7490,Miscellaneous Office Machines - Repair and Overhaul
,,JX7830,Recreational and Gymnastic Equipment - Repair
,,JX7830B,Recreational Bowling Alleys - Repair
,,JX7910,Floor Polishers and Vacuum Cleaning Equipment - Repair
,,JX7910A,"Vacuum Cleaners, Domestic, Repair and Overhaul"
,,JX7920,"Brooms, Brushes, Mops and Sponges - Repair"
,,JX8115,"Boxes, Cartons and Crates - Repair"
,,JX8120,Commercial and Industrial Gas Cylinders - Repair
,,JX8120A,"Cylinders, Compressed Gases (Empty) Repair and Overhaul"
,,JX8135,Packaging and Packing Bulk Materials - Repair
,,JX8145,Specialized Shipping and Storage Containers - Repair
,,JX8340,"Tents and Tarpaulins, Repairs"
,,JX8415,"Clothing, Special Purpose - Repair"
,,JX8430,"Footwear, Men`s - Repair"
,,JX8440,"Hosiery, Handwear and Clothing Accessories, Men`s - Repair"
,,JX8460,"Luggage, Repairs"
,,JX8465,Individual Equipment - Repair
,,JX8470,"Helmet, Repairs"
,,JX8530A,"Razor, Electric - Repair"
,,JX9150,"Oils and Greases, Cutting, Lubricating, and Hydraulic"
,,JX9330,Plastics Fabricated Materials - Repair
,,JX9330A,"Plastic Materials, Fiberglass Reinforced, Repairs"
,,JX9350,Refractories and Fire Surfacing Materials - Repair
,,JX9505,"Wire, Nonelectrical - Repair"
,,JX9515,"Plate, Sheet, Strip, Foil and Leaf - Repair"
,,JX9905,Signs and Identification Plates - Repair
,,JX9930,"Memorials, Cemeterial and Mortuary Equipment and Supplies - Repair"
,,JX9930A,"Monuments, Memorials and Cenotaphs - Repair and Overhaul"
,,JX9999,Miscellaneous Items - Repairs
W. Lease or Rental of Equipment,WO Lease or Rental of Equipment ,-,-
,,WL1440,"LAUNCHERS, GUIDED MISSILE - LEASING"
,,WL1940,SMALL CRAFT - LEASING
,,WL1945,PONTOONS AND FLOATING DOCKS - LEASING
,,WL1990,"Vessels, Miscellaneous - Leasing"
,,WL2010,SHIP AND BOAT PROPULSION COMPONENTS - LEASING
,,WL2305,GROUND EFFECT VEHICLES - LEASING
,,WL2310,PASSENGER MOTOR VEHICLES - LEASING
,,WL2310L,PASSENGER MOTOR VEHICLES (BUSES AND AMBULANCES) - LEASING (OVER 90 DAYS)
,,WL2320,"TRUCKS AND TRUCK TRACTORS, WHEELED - LEASING"
,,WL2320AA,"TRUCK, LIGHT, UTILITY, 4 X 4, LEASING - OVER 90 DAYS"
,,WL2320AB,"TRUCK, LIGHT, UTILITY, 4 X 4, LONG, LEASING - OVER 90 DAYS"
,,WL2320D,"TRUCK, LIGHT, PICK-UP, EXTENDED CAB, 5500 LB GVWR, LEASING -    OVER 90 DAYS"
,,WL2320DA,"TRUCK, LIGHT, CREW CAB, 8100 LB GVWR, LEASING - OVER 90 DAYS"
,,WL2320K,"TRUCKS, MISCELLANEOUS - LEASING (OVER 90 DAYS)"
,,WL2330,TRAILERS - LEASING
,,WL2340,"MOTORCYCLES, MOTOR SCOOTERS AND BICYCLES - LEASING"
,,WL2410,"TRACTORS, FULL TRACK, LOW SPEED, LEASING OF EQUIPMENT"
,,WL2420,"TRACTORS, WHEELED - LEASING"
,,WL2610,"TIRES AND TUBES, PNEUMATIC, EXCEPT AIRCRAFT - LEASING"
,,WL2805,GASOLINE RECIPROCATING ENGINES (EXCEPT AIRCRAFT) AND COMPONENTS - LEASING
,,WL3405,SAWS AND FILING MACHINES - LEASING
,,WL3431,ELECTRIC ARC WELDING EQUIPMENT - LEASING
,,WL3438,"WELDING EQUIPMENT, MISCELLANEOUS - LEASING"
,,WL3439,"WELDING, SOLDERING AND BRAZING SUPPLIES AND ACCESSORIES,        MISCELLANEOUS - LEASING"
,,WL3445,PUNCHING AND SHEARING MACHINES - LEASING
,,WL3510,LAUNDRY AND DRY CLEANING EQUIPMENT - LEASING
,,WL3610,"PRINTING, DUPLICATING AND BOOKBINDING EQUIPMENT, LEASING"
,,WL3610AA,PHOTOCOPYING MACHINES - LEASE
,,WL3610AB,"Photocopying Machines, N.E.S. - Lease"
,,WL3610AD,"PHOTOCOPYING MACHINES, LIBRARY BOOK - LEASE"
,,WL3610AE,"PHOTOCOPYING MACHINES, ENGINEERING - LEASE"
,,WL3610AF,"PHOTOCOPYING MACHINES, LASER, INTELLIGENT COPIER - LEASE"
,,WL3610B,"PHOTOCOPYING MACHINES, FULL COLOUR - LEASE"
,,WL3610C,"Digital Photocopiers, Printers and Multifunctional Devices (MFDs) - Lease"
,,WL3650,CHEMICAL AND PHARMACEUTICAL PRODUCTS MANUFACTURING MACHINERY -  LEASING
,,WL3660,INDUSTRIAL SIZE REDUCTION MACHINERY - LEASING
,,WL3720,HARVESTING EQUIPMENT - LEASING
,,WL3805,EARTHMOVING AND EXCAVATING EQUIPMENT - LEASING
,,WL3810,CRANES AND CRANE SHOVELS - LEASING
,,WL3820,"MINING, ROCK DRILLING, EARTH BORING AND ASSOCIATED EQUIPMENT -  LEASING"
,,WL3895,MISCELLANEOUS CONSTRUCTION EQUIPMENT - LEASING
,,WL3910,CONVEYORS - LEASING
,,WL3920,MATERIALS HANDLING EQUIPMENT/NON SELF PROPELLED - LEASING
,,WL3930,"WAREHOUSE TRUCKS AND TRACTORS, SELF-PROPELLED - LEASING"
,,WL3990,"MATERIALS HANDLING EQUIPMENT, MISCELLANEOUS - LEASING"
,,WL4110,REFRIGERATION EQUIPMENT - LEASING
,,WL4120,AIR CONDITIONING EQUIPMENT - LEASING
,,WL4310,COMPRESSORS AND VACUUM PUMPS - LEASING
,,WL4520,SPACE HEATING EQUIPMENT AND DOMESTIC WATER HEATER - LEASING
,,WL5180,"SETS, KITS, AND OUTFITS OF HAND TOOLS - LEASING"
,,WL5410,PREFABRICATED AND PORTABLE BUILDINGS - LEASING
,,WL5440,SCAFFOLDING EQUIPMENT AND CONCRETE FORMS - LEASING
,,WL5805,TELEPHONE AND TELEGRAPH EQUIPMENT - LEASE
,,WL5810,COMMUNICATIONS SECURITY EQUIPMENT AND COMPONENTS - LEASING
,,WL5820,"RADIO AND TELEVISION COMMUNICATIONS EQUIPMENT, EXCEPT AIRBORNE - LEASING"
,,WL5825,"RADIO NAVIGATION EQUIPMENT, EXCEPT AIRBORNE - LEASING"
,,WL5830,"INTERCOMMUNICATION AND PUBLIC ADDRESS SYSTEMS, EXCEPT AIRBORNE - LEASING"
,,WL5835,SOUND RECORDING AND REPRODUCING EQUIPMENT - LEASE
,,WL5836,VIDEO RECORDING AND REPRODUCING EQUIPMENT - LEASING
,,WL5845,UNDERWATER SOUND EQUIPMENT - LEASING
,,WL5850,VISIBLE AND INVISIBLE LIGHT COMMUNICATION EQUIPMENT - LEASING
,,WL5985,"ANTENNAS, WAVEGUIDES AND RELATED EQUIPMENT - LEASING"
,,WL5999,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS - LEASING
,,WL6105,"MOTORS, ELECTRICAL - LEASING"
,,WL6115,"GENERATORS AND GENERATOR SETS, ELECTRICAL - LEASING"
,,WL6310,TRAFFIC AND TRANSIT SIGNAL SYSTEMS - LEASING
,,WL6515,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT AND SUPPLIES -      LEASING"
,,WL6605,NAVIGATIONAL INSTRUMENTS - LEASING
,,WL6610,FLIGHT INSTRUMENTS - LEASING
,,WL6625,ELECTRICAL AND ELECTRONIC PROPERTIES MEASURING AND TESTING      INSTRUMENTS - LEASING
,,WL6640,LABORATORY EQUIPMENT AND SUPPLIES - LEASING
,,WL6645,TIME MEASURING INSTRUMENTS - LEASING
,,WL6655,Geophyscial Instruments - Lease
,,WL6660,METEOROLOGICAL INSTRUMENTS - LEASING
,,WL6670,SCALES AND BALANCES - LEASING
,,WL6675,"DRAFTING, SURVEYING AND MAPPING INSTRUMENTS - LEASING"
,,WL6685,"PRESSURE, TEMPERATURE, AND HUMIDITY MEASURING AND CONTROLLING   INSTRUMENTS - LEASING"
,,WL6695,COMBINATION AND MISCELLANEOUS INSTRUMENTS - LEASING
,,WL6710,"CAMERAS, MOTION PICTURE - LEASING"
,,WL6730,PHOTOGRAPHIC PROJECTION EQUIPMENT - LEASING
,,WL6760,PHOTOGRAPHIC EQUIPMENT AND ACCESSORIES - LEASING
,,WL6770,"FILM, PROCESSED - LEASING"
,,WL7010,ADPE SYSTEM CONFIGURATION - LEASE
,,WL7010AB,"COMPUTERS, DIGITAL SYSTEMS, MINI/SUPER MICRO (MAY INCLUDE OPERATING SYSTEM SOFTWARE) IBM PLUG COMPATIBLE - LEASE"
,,WL7010BA,"COMPUTERS, DIGITAL TURNKEY SYSTEMS, MINI/SUPER MICRO (INCLUDES  APPLICATION SOFTWARE) - LEASE"
,,WL7010BB,"COMPUTERS, DIGITAL TURNKEY SYSTEMS, PERSONAL/PORTABLE (INCLUDES APPLICATION SOFTWARE) - LEASE"
,,WL7020,"ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER) ANALOG - LEASE"
,,WL7021,"ADP CENTRAL PROCESSING UNIT (CPU,COMPUTER) DIGITAL - LEASE"
,,WL7021AC,"COMPUTER, CPU, DIGITAL MINI/SUPER MICRO - OTHER THAN IBM PLUG   COMPATIBLE - LEASE"
,,WL7025,ADP INPUT-OUTPUT AND STORAGE DEVICES - LEASING OF EQUIPMENT
,,WL7025AC,DIGITIZERS - LEASE
,,WL7025AJ,"PRINTERS, PAGE, LASER - LEASE"
,,WL7025CA,CONTROLLER/PROCESSORS - LEASE
,,WL7025DE,"TERMINALS, DISPLAY, CLUSTER - OTHER THAN IBM PLUG COMPATIBLE -  LEASE"
,,WL7045,AUTOMATIC DATA PROCESSING SUPPLIES - LEASE
,,WL7050,ADP COMPONENTS - LEASE
,,WL7195,MISCELLANEOUS FURNITURE AND FIXTURES - LEASE
,,WL7240,HOUSEHOLD AND COMMERCIAL UTILITY CONTAINERS - LEASING
,,WL7290,"HOUSEHOLD AND COMMERCIAL FURNISHINGS AND APPLIANCES,            MISCELLANEOUS - LEASING"
,,WL7460,VISIBLE RECORD EQUIPMENT - LEASE
,,WL7490,MISCELLANEOUS OFFICE MACHINES - LEASE
,,WL7520,OFFICE DEVICES AND ACCESSORIES - LEASE
,,WL7730,"PHONOGRAPHS, RADIOS AND TELEVISION SETS, HOME TYPE - LEASING"
,,WL7920,"BROOMS, BRUSHES, MOPS AND SPONGES - LEASING"
,,WL8120,COMMERCIAL AND INDUSTRIAL GAS CYLINDERS - LEASING
,,WL8145,SPECIALIZED SHIPPING AND STORAGE CONTAINERS - LEASING
,,WL9905,Signs and Identification Plates - Leasing
,,WL9999,MISCELLANEOUS ITEMS - LEASING
,,WR1398,SPECIALIZED AMMUNITION HANDLING AND SERVICING EQUIPMENT - RENTAL
,,WR1730,AIRCRAFT GROUND SERVICING EQUIPMENT - RENTAL
,,WR1920,FISHING VESSELS - RENTAL
,,WR1940,SMALL CRAFT - RENTAL
,,WR1990,"Ships, Small Craft, Pontoons, and Floating Docks - Rental"
,,WR2010,SHIP AND BOAT PROPULSION COMPONENTS - RENTAL
,,WR2030,DECK MACHINERY - RENTAL
,,WR2060,COMMERCIAL FISHING EQUIPMENT - RENTAL
,,WR2090,SHIP AND MARINE MISCELLANEOUS EQUIPMENT - RENTAL
,,WR2240,LOCOMOTIVE AND RAIL CAR ACCESSORIES AND COMPONENTS - RENTAL
,,WR2305,GROUND EFFECT VEHICLES - RENTAL
,,WR2310,PASSENGER MOTOR VEHICLES - RENTAL
,,WR2310K,PASSENGER MOTOR VEHICLES (BUSES AND AMBULANCES) - RENTAL (UNDER 90 DAYS)
,,WR2320,"TRUCKS AND TRUCK TRACTORS, WHEELED - RENTAL"
,,WR2320A,"TRUCK, DUMP, DIESEL, TO 27,499 GVWR - RENTAL"
,,WR2320AB,"TRUCK, DUMP, DIESEL, 27,500 GVWR AND UP - RENTAL"
,,WR2320B,"TRUCK, REFRIGERATION, GASOLINE POWERED - RENTAL"
,,WR2320BA,"TRUCK, TRACTOR, GASOLINE POWERED - RENTAL"
,,WR2320C,"TRUCK, LIGHT, PERSONNEL CARRIER 6,000 LB GVWR - RENTAL (UNDER   90 DAYS)"
,,WR2320CA,"TRUCK, LIGHT, UTILITY 4 X 4, RENTAL - (UNDER 90 DAYS)"
,,WR2320D,"TRUCK, LIGHT, PERSONNEL CARRIER, 7,500 LB GVWR - RENTAL (UNDER  90 DAYS)"
,,WR2320DA,"TRUCK, LIGHT, PASSENGER VAN, GARAGEABLE, GMV SPEC M60 - RENTAL (UNDER 90 DAYS)"
,,WR2320E,"TRUCK, LIGHT, PICK-UP, 5,300 LB GVWR - RENTAL (UNDER 90 DAYS)"
,,WR2320FA,"TRUCK, LIGHT, CREW CAB, 8100 LB GVWR, RENTAL - UNDER 90 DAYS"
,,WR2320G,"TRUCK, LIGHT, CARGO VAN, GARAGEABLE, GMV SPEC T00 - RENTAL (UNDER 90 DAYS)"
,,WR2320L,"TRUCK, HEAVY, 30,000 TO 60,000 LB GVWR - RENTAL (UNDER 90 DAYS)"
,,WR2320M,"TRUCKS, MISCELLANEOUS - RENTAL (UNDER 90 DAYS)"
,,WR2330,TRAILERS - RENTAL
,,WR2330B,"TRAILER, HOUSE - RENTAL"
,,WR2330C,"TRAILER, LOW BED - RENTAL"
,,WR2340,"MOTORCYCLES, MOTOR SCOOTERS AND BICYCLES - RENTAL"
,,WR2350,"COMBAT, ASSAULT, AND TACTICAL VEHICLES, TRACKED - RENTAL"
,,WR2350A,SNOWMOBILE - RENTAL
,,WR2410,"TRACTORS, FULL-TRACK, LOW SPEED - RENTAL"
,,WR2420,TRACTORS WHEELED - RENTAL
,,WR2430,"TRACTORS, TRACK LAYING, HIGH SPEED - RENTAL"
,,WR2510,"VEHICULAR CAB, BODY AND FRAME STRUCTURAL COMPONENTS - RENTAL"
,,WR2590,"VEHICULAR COMPONENTS, MISCELLANEOUS - RENTAL"
,,WR2610,"TIRES AND TUBES, PNEUMATIC, EXCEPT AIRCRAFT - RENTAL"
,,WR2805,GASOLINE RECIPROCATING ENGINES (EXCEPT AIRCRAFT) AND COMPONENTS - RENTAL
,,WR2815,DIESEL ENGINES AND COMPONENTS - RENTAL
,,WR2820,"STEAM ENGINES, RECIPROCATING AND COMPONENTS - RENTAL"
,,WR2835,GAS TURBINES AND JET ENGINES (EXCEPT AIRCRAFT) AND COMPONENTS - RENTAL
,,WR2895,MISCELLANEOUS ENGINES AND COMPONENTS - RENTAL
,,WR3030,"BELTING, DRIVE BELTS, FAN BELTS AND ACCESSORIES - RENTAL"
,,WR3210,SAWMILL AND PLANING MILL MACHINERY - RENTAL
,,WR3230,TOOLS AND ATTACHMENTS FOR WOODWORKING MACHINERY - RENTAL
,,WR3419,"MACHINE TOOLS, MISCELLANEOUS - RENTAL"
,,WR3431,ELECTRIC ARC WELDING EQUIPMENT - RENTAL
,,WR3433,"GAS WELDING, HEAT CUTTING, AND METALIZING EQUIPMENT - RENTAL"
,,WR3438,"WELDING EQUIPMENT, MISCELLANEOUS - RENTAL"
,,WR3439,"WELDING, SOLDERING AND BRAZING SUPPLIES AND ACCESSORIES,        MISCELLANEOUS - RENTAL"
,,WR3510,LAUNDRY AND DRY CLEANING EQUIPMENT - RENTAL
,,WR3590,"SERVICE AND TRADE EQUIPMENT, MISCELLANEOUS - RENTAL"
,,WR3610,"PRINTING, DUPLICATING AND BOOKBINDING EQUIPMENT - RENTAL"
,,WR3610A,"COPYING MACHINE, DIAZO PROCESS (WHITE PRINTER) - RENTAL"
,,WR3610AA,PHOTOCOPYING MACHINES AND ACCESSORIES - RENTAL
,,WR3610AB,"Photocopying Machine, N.E.S. - Rent"
,,WR3610AC,PHOTOCOPIER CONTROL/AUDIT SYSTEM - RENT
,,WR3611,INDUSTRIAL MARKING MACHINES - RENTAL
,,WR3615,PULP AND PAPER INDUSTRIES MACHINERY - RENTAL
,,WR3620,RUBBER AND PLASTICS WORKING MACHINERY - RENTAL
,,WR3625,TEXTILE INDUSTRIES MACHINERY - RENTAL
,,WR3630,CLAY AND CONCRETE PRODUCTS INDUSTRIES MACHINERY - RENTAL
,,WR3695,MISCELLANEOUS SPECIAL INDUSTRY MACHINERY - RENTAL
,,WR3710,SOIL PREPARATION EQUIPMENT - RENTAL
,,WR3720,HARVESTING EQUIPMENT - RENTAL
,,WR3750,GARDENING IMPLEMENTS AND TOOLS - RENTAL
,,WR3805,EARTHMOVING AND EXCAVATING EQUIPMENT - RENTAL
,,WR3805B,"EXCAVATOR, HYDRAULIC, CRAWLER MOUNTED - RENTAL"
,,WR3805C,"LOADERS, FRONT END - RENTALS"
,,WR3805D,EARTH AND ROCK HAULING TRUCKS AND TRAILERS - RENTAL
,,WR3810,CRANES AND CRANE SHOVELS - RENTAL
,,WR3825,ROAD CLEARING AND CLEANING EQUIPMENT - RENTALS
,,WR3830,TRUCK AND TRACTOR ATTACHMENTS - RENTAL
,,WR3895,MISCELLANEOUS CONSTRUCTION EQUIPMENT - RENTAL
,,WR3910,CONVEYORS - RENTAL
,,WR3920,MATERIALS HANDLING EQUIPMENT/NON SELF PROPELLED - RENTAL
,,WR3930,"WAREHOUSE TRUCKS AND TRACTORS, SELF-PROPELLED - RENTAL"
,,WR3930A,"TRUCK, FORKLIFT - RENTAL"
,,WR3930AA,"TRUCK, FORKLIFT, ELECTRIC, NARROW AISLE - RENTAL"
,,WR3950,"WINCHES, HOISTS, CRANES, AND DERRICKS - RENTAL"
,,WR3960,ELEVATORS AND ESCALATORS - RENTAL
,,WR3990,"MATERIALS HANDLING EQUIPMENT, MISCELLANEOUS - RENTAL"
,,WR4110,REFRIGERATION EQUIPMENT - RENTAL
,,WR4120,AIR CONDITIONING EQUIPMENT - RENTAL
,,WR4130,REFRIGERATION AND AIR CONDITIONING COMPONENTS - RENTAL
,,WR4140,"FANS, AIR CIRCULATORS, AND BLOWER EQUIPMENT - RENTAL"
,,WR4210,FIREFIGHTING EQUIPMENT - RENTAL
,,WR4310,COMPRESSORS AND VACUUM PUMPS - RENTAL
